ARO	ID	Name	NCBI
3005647	g4553	CTX-M-224	NG_062241.1
3005648	g4554	CTX-M-225	NG_064720.1
3005649	g4555	CTX-M-226	NG_064721.1
3005650	g4556	CTX-M-227	NG_065865.1
3005651	g4557	CTX-M-228	NG_065866.1
3005652	g4558	CTX-M-229	NG_065867.1
3005653	g4559	CTX-M-230	NG_067139.1
3005654	g4560	CTX-M-231	NG_067140.1
3005655	g4561	CTX-M-232	NG_067141.1
3005656	g4562	CTX-M-233	NG_067142.1
3005657	g4563	CTX-M-234	NG_068168.1
3005658	g4564	CTX-M-235	NG_068169.1
3005659	g4565	CTX-M-236	NG_068506.1
3005660	g4566	CTX-M-237	NG_070730.1
3005661	g4567	CTX-M-238	NG_070731.1
3005662	g4568	CTX-M-239	NG_070732.1
3005663	g4569	CTX-M-240	NG_070733.1
3005664	g4570	CTX-M-241	NG_070734.1
3005665	g4571	CTX-M-242	NG_070784.1
3005666	g4572	CTX-M-244	NG_073460.1
3001934	g4573	CTX-M-73	NG_049025.1
3005667	g4574	CTX-M-97	NG_049051.1
3006924	g4575	CVI-1	NG_067986.1
3002154	g4576	DHA-23	NG_049069.1
3006465	g4577	DHA-24	NG_049070.1
3006466	g4578	DHA-25	NG_052903.1
3006467	g4579	DHA-26	NG_057482.1
3006468	g4580	DHA-27	NG_057481.1
3006469	g4581	DHA-28	NG_063839.1
3006470	g4582	DHA-29	NG_065868.1
3002137	g4583	DHA-4	NG_049072.1
3006872	g4584	DHT2-1	NG_062233.1
3006873	g4585	EAM-1	NG_062208.1
3005461	g4586	EBR-3	NG_066507.1
3005462	g4587	EBR-4	NG_073461.1
3006874	g4588	EC-13	NG_049079.1
3006875	g4589	EC-14	NG_049080.1
3006876	g4590	EC-15	NG_049081.1
3006877	g4591	EC-16	NG_049082.1
3006878	g4592	EC-18	NG_049083.1
3006879	g4593	EC-19	NG_049084.1
3006880	g4594	EC-5	NG_049085.1
3006881	g4595	EC-8	NG_049086.1
3006882	g4596	ECM-1	NG_062207.1
3006883	g4597	ECV-1	NG_059320.1
3006884	g4598	EFM-1	NG_062204.1
3006885	g4599	ELM-1	NG_062206.1
3006886	g4600	EVM-1	NG_062205.1
3006887	g4601	FIA-1	NG_057437.1
3002165	g4602	FOX-12	NG_049100.1
3006471	g4603	FOX-13	NG_049101.1
3006472	g4604	FOX-14	NG_050814.1
3006473	g4605	FOX-15	NG_059334.1
3006474	g4606	FOX-16	NG_057480.1
3006475	g4607	FOX-17	NG_068170.1
3006227	g4608	FRI-10	NG_073462.1
3003185	g4609	GES-25	NG_049128.1
3006156	g4610	GES-27	NG_049130.1
3006157	g4611	GES-28	NG_049131.1
3006158	g4612	GES-29	NG_049132.1
3006159	g4613	GES-30	NG_049134.1
3006160	g4614	GES-31	NG_049135.1
3006161	g4615	GES-32	NG_051512.1
3006162	g4616	GES-33	NG_054709.1
3006163	g4617	GES-34	NG_056177.1
3006164	g4618	GES-35	NG_060520.1
3006165	g4619	GES-36	NG_060521.1
3006166	g4620	GES-37	NG_060522.1
3006167	g4621	GES-38	NG_062215.1
3006168	g4622	GES-39	NG_062216.1
3006169	g4623	GES-40	NG_062356.1
3006170	g4624	GES-41	NG_065425.1
3006171	g4625	GES-42	NG_065870.1
3006172	g4626	GES-43	NG_065871.1
3006173	g4627	GES-44	NG_070735.1
3006174	g4628	GES-45	NG_070736.1
3006175	g4629	GES-46	NG_071202.1
3006888	g4630	GIL-1	NG_049142.1
3006889	g4631	GMB-1	NG_073463.1
3005668	g4632	GOB-19	NG_067222.1
3005669	g4633	GOB-20	NG_067987.1
3005670	g4634	GOB-21	NG_067988.1
3005671	g4635	GOB-22	NG_067989.1
3005672	g4636	GOB-23	NG_067990.1
3005673	g4637	GOB-24	NG_067991.1
3005674	g4638	GOB-25	NG_067992.1
3005675	g4639	GOB-26	NG_067993.1
3005676	g4640	GOB-27	NG_067994.1
3005677	g4641	GOB-28	NG_068171.1
3005678	g4642	GOB-29	NG_067995.1
3005679	g4643	GOB-30	NG_067996.1
3005680	g4644	GOB-31	NG_067997.1
3005681	g4645	GOB-32	NG_067998.1
3005682	g4646	GOB-33	NG_067999.1
3005683	g4647	GOB-34	NG_068000.1
3005684	g4648	GOB-35	NG_068001.1
3005685	g4649	GOB-36	NG_068002.1
3005686	g4650	GOB-37	NG_068003.1
3005687	g4651	GOB-38	NG_068004.1
3005688	g4652	GOB-39	NG_068005.1
3005689	g4653	GOB-40	NG_068006.1
3005690	g4654	GOB-41	NG_068007.1
3005691	g4655	GOB-42	NG_068008.2
3005692	g4656	GOB-43	NG_068009.1
3005693	g4657	GOB-44	NG_068010.1
3005694	g4658	GOB-45	NG_068172.1
3005695	g4659	GOB-46	NG_068011.1
3005696	g4660	GOB-48	NG_068012.1
3005697	g4661	GOB-49	NG_068013.1
3005698	g4662	GOB-50	NG_068014.1
3005699	g4663	GOB-51	NG_068015.1
3006925	g4664	GRD23-1	NG_062239.1
3006926	g4665	GRD33-1	NG_062238.1
3006176	g4666	IMI-12	NG_050720.1
3006177	g4667	IMI-13	NG_055491.1
3006178	g4668	IMI-14	NG_052863.1
3006179	g4669	IMI-15	NG_054694.1
3006180	g4670	IMI-16	NG_055504.1
3006181	g4671	IMI-17	NG_055819.1
3006182	g4672	IMI-18	NG_064723.1
3006183	g4673	IMI-19	NG_065426.1
3006184	g4674	IMI-20	NG_070894.1
3006185	g4675	IMI-21	NG_073464.1
3001862	g4676	IMI-5	NG_054695.1
3001863	g4677	IMI-6	NG_049168.1
3003143	g4678	IMI-9	NG_049171.1
3002208	g4679	IMP-17	NG_049180.1
3002214	g4680	IMP-23	NG_049187.1
3002230	g4681	IMP-39	NG_064724.1
3002237	g4682	IMP-46	NG_064725.1
3005463	g4683	IMP-53	NG_049215.1
3005464	g4684	IMP-54	NG_049216.1
3005465	g4685	IMP-58	NG_049219.1
3005466	g4686	IMP-59	NG_055477.1
3005467	g4687	IMP-60	NG_050945.1
3005468	g4688	IMP-61	NG_051166.1
3005469	g4689	IMP-62	NG_051513.1
3005470	g4690	IMP-63	NG_052049.1
3005471	g4691	IMP-64	NG_054710.1
3005472	g4692	IMP-65	NG_066508.1
3005473	g4693	IMP-66	NG_054676.1
3005474	g4694	IMP-67	NG_055271.1
3005475	g4695	IMP-69	NG_055665.1
3005476	g4696	IMP-70	NG_056176.1
3005477	g4697	IMP-71	NG_056414.1
3005478	g4698	IMP-73	NG_057463.1
3005479	g4699	IMP-74	NG_057606.1
3005480	g4700	IMP-75	NG_057607.1
3005481	g4701	IMP-76	NG_061409.1
3005482	g4702	IMP-77	NG_061410.1
3005483	g4703	IMP-78	NG_061411.1
3005484	g4704	IMP-79	NG_061626.1
3005485	g4705	IMP-80	NG_062274.1
3005486	g4706	IMP-81	NG_065947.1
3005487	g4707	IMP-82	NG_065873.1
3005488	g4708	IMP-83	NG_065874.1
3005489	g4709	IMP-84	NG_065875.1
3005490	g4710	IMP-85	NG_066696.1
3005491	g4711	IMP-88	NG_070737.1
3005492	g4712	IMP-89	NG_070738.1
3005493	g4713	IND-16	NG_054943.1
3006927	g4714	KLUC-1	NG_049241.1
3006928	g4715	KLUC-2	NG_049242.1
3006929	g4716	KLUC-3	NG_062209.1
3006930	g4717	KLUC-4	NG_062210.1
3006931	g4718	KLUC-5	NG_062249.1
3003145	g4719	KPC-21	NG_049254.1
3006186	g4720	KPC-44	NG_065427.1
3006187	g4721	KPC-58	NG_070177.1
3006188	g4722	KPC-59	NG_070178.1
3006189	g4723	KPC-60	NG_070179.1
3006190	g4724	KPC-61	NG_070180.1
3006191	g4725	KPC-62	NG_073465.1
3006192	g4726	KPC-63	NG_073466.1
3006193	g4727	KPC-64	NG_073467.1
3006194	g4728	KPC-65	NG_073468.1
3006195	g4729	KPC-66	NG_070739.1
3006196	g4730	KPC-71	NG_070895.1
3006197	g4731	KPC-72	NG_070740.1
3006198	g4732	KPC-73	NG_070741.1
3006199	g4733	KPC-74	NG_070742.1
3006200	g4734	KPC-75	NG_070743.1
3006201	g4735	KPC-76	NG_070896.1
3006202	g4736	KPC-77	NG_070897.1
3006203	g4737	KPC-78	NG_071204.1
3006204	g4738	KPC-79	NG_071205.1
3006205	g4739	KPC-80	NG_073469.1
3006206	g4740	KPC-81	NG_073470.1
3006207	g4741	KPC-82	NG_073471.1
3006932	g4743	LEN-27	NG_068509.1
3006933	g4744	LEN-28	NG_060510.1
3006934	g4745	LEN-31	NG_050605.1
3006935	g4746	LHK-1	NG_056482.1
3006936	g4747	LHK-2	NG_056483.1
3006937	g4748	LHK-3	NG_056484.1
3006938	g4749	LHK-4	NG_056485.1
3006939	g4750	LHK-5	NG_056486.1
3006940	g4751	LHK-6	NG_056487.1
3006941	g4752	LRG-1	NG_049283.1
3006942	g4753	LUS-1	NG_055472.1
3006943	g4754	LUT-1	NG_049284.1
3006944	g4755	LUT-2	NG_049285.1
3006945	g4756	LUT-3	NG_049286.1
3006946	g4757	LUT-4	NG_049287.1
3006947	g4758	LUT-5	NG_049288.1
3006948	g4759	LUT-6	NG_049289.1
3006949	g4760	MAL-1	NG_049290.1
3006950	g4761	MAL-2	NG_049291.1
3006951	g4762	MBL1b	NG_049292.1
3003139	g4763	MIR-18	NG_049302.1
3006859	g4764	MIR-19	NG_050721.1
3006860	g4765	MIR-20	NG_050722.1
3006861	g4766	MIR-21	NG_050723.1
3006862	g4767	MIR-22	NG_055671.1
3002172	g4768	MIR-7	NG_049308.1
3006952	g4769	MOC-1	NG_051495.1
3006953	g4770	MOR-2	NG_049310.1
3003140	g4771	MOX-10	NG_049312.1
3003141	g4772	MOX-11	NG_049313.1
3006477	g4773	MOX-12	NG_049314.1
3006478	g4774	MOX-13	NG_055585.1
3006479	g4775	MOX-14	NG_067143.1
3006954	g4776	MYO-1	NG_059325.1
3006955	g4777	MYX-1	NG_057453.1
3004869	g4778	NDM-26	NG_067144.1
3005700	g4779	NDM-30	NG_071206.1
3005701	g4780	NDM-31	NG_071207.1
3006956	g4781	OHIO-1	NG_049352.1
3006141	g4782	OKP-A-17	NG_049361.1
3006142	g4783	OKP-B-16	NG_067146.1
3006143	g4784	OKP-B-21	NG_067147.1
3006144	g4785	OKP-B-22	NG_067148.1
3006145	g4786	OKP-B-23	NG_050606.1
3006146	g4787	OKP-B-24	NG_067149.1
3006147	g4788	OKP-B-34	NG_067150.1
3006148	g4789	OKP-B-36	NG_067151.1
3006149	g4790	OKP-B-40	NG_067152.1
3006150	g4791	OKP-B-41	NG_067153.1
3006151	g4792	OKP-B-45	NG_067154.1
3006152	g4793	OKP-C-1	NG_067155.1
3006153	g4794	OKP-D-1	NG_067156.1
3006957	g4795	ORN-1	NG_049386.1
3006958	g4796	ORN-2	NG_049387.1
3006959	g4797	ORN-3	NG_049388.1
3006960	g4798	ORN-4	NG_049389.1
3006961	g4799	ORN-5	NG_049390.1
3006962	g4800	ORN-6	NG_049391.1
3006963	g4801	ORR-1	NG_059317.1
3005702	g4802	OXA-114b	NG_049408.1
3005703	g4803	OXA-114c	NG_049409.1
3005704	g4804	OXA-114d	NG_049410.1
3005705	g4805	OXA-114e	NG_049411.1
3005706	g4806	OXA-114f	NG_049412.1
3005707	g4807	OXA-114g	NG_049413.1
3005708	g4808	OXA-114h	NG_064730.1
3005709	g4809	OXA-114i	NG_064731.1
3005710	g4810	OXA-114j	NG_064732.1
3005711	g4811	OXA-114k	NG_064733.1
3005712	g4812	OXA-114l	NG_064734.1
3005713	g4813	OXA-114m	NG_064735.1
3005714	g4814	OXA-114n	NG_064736.1
3005715	g4815	OXA-114p	NG_064737.1
3005716	g4816	OXA-114q	NG_064738.1
3005717	g4817	OXA-114r	NG_064739.1
3005718	g4818	OXA-114s	NG_064740.1
3005719	g4819	OXA-114t	NG_064741.1
3005720	g4820	OXA-114u	NG_064742.1
3005721	g4821	OXA-114v	NG_064743.1
3005722	g4822	OXA-114w	NG_064744.1
3005723	g4823	OXA-114x	NG_064745.1
3001464	g4824	OXA-159	NG_049458.1
3001478	g4825	OXA-193	NG_049489.1
3001762	g4826	OXA-307	NG_050611.1
3001581	g4827	OXA-395	NG_049684.1
3001582	g4828	OXA-396	NG_049685.1
3005724	g4829	OXA-489	NG_049769.1
3005725	g4830	OXA-491	NG_049771.1
3005726	g4831	OXA-493	NG_049772.1
3005727	g4832	OXA-494	NG_049773.1
3005728	g4833	OXA-497	NG_049774.1
3005729	g4834	OXA-498	NG_068178.1
3005730	g4835	OXA-500	NG_049778.1
3005731	g4836	OXA-501	NG_049779.1
3005732	g4837	OXA-502	NG_049780.1
3005733	g4838	OXA-503	NG_049781.1
3005734	g4839	OXA-504	NG_049782.1
3005735	g4840	OXA-505	NG_049783.1
3005736	g4841	OXA-506	NG_049784.1
3005737	g4842	OXA-507	NG_049785.1
3005738	g4843	OXA-508	NG_049786.1
3005739	g4844	OXA-509	NG_049787.1
3005740	g4845	OXA-510	NG_051470.1
3005741	g4846	OXA-511	NG_051471.1
3005742	g4847	OXA-512	NG_049789.1
3005743	g4848	OXA-513	NG_049790.1
3005744	g4849	OXA-514	NG_055475.1
3005745	g4850	OXA-515	NG_055476.1
3005746	g4851	OXA-516	NG_049791.1
3005747	g4852	OXA-517	NG_054666.1
3005748	g4853	OXA-518	NG_049792.1
3005749	g4854	OXA-519	NG_055490.1
3005750	g4855	OXA-520	NG_050979.1
3005751	g4856	OXA-521	NG_051168.1
3005752	g4857	OXA-522	NG_051472.1
3005753	g4858	OXA-523	NG_051473.1
3005754	g4859	OXA-524	NG_051474.1
3005755	g4860	OXA-525	NG_051475.1
3005756	g4861	OXA-526	NG_051476.1
3005757	g4862	OXA-527	NG_051477.1
3005758	g4863	OXA-528	NG_051478.1
3005759	g4864	OXA-529	NG_051479.1
3005760	g4865	OXA-530	NG_051480.1
3005761	g4866	OXA-531	NG_051481.1
3005762	g4867	OXA-532	NG_051482.1
3005763	g4868	OXA-533	NG_051483.1
3005764	g4869	OXA-534	NG_051517.1
3005765	g4870	OXA-536	NG_051751.1
3005766	g4871	OXA-537	NG_051752.1
3005767	g4872	OXA-538	NG_052051.1
3005768	g4873	OXA-542	NG_057454.1
3005769	g4874	OXA-545	NG_054692.1
3005770	g4875	OXA-546	NG_054959.1
3005771	g4876	OXA-547	NG_054693.1
3005772	g4877	OXA-548	NG_054953.1
3005773	g4878	OXA-549	NG_054954.1
3005774	g4879	OXA-550	NG_054955.1
3005775	g4880	OXA-551	NG_054956.1
3005776	g4881	OXA-552	NG_054957.1
3005777	g4882	OXA-553	NG_054958.1
3005778	g4883	OXA-554	NG_054698.1
3005779	g4884	OXA-555	NG_054699.1
3005780	g4885	OXA-556	NG_054700.1
3005781	g4886	OXA-557	NG_054701.1
3005782	g4887	OXA-558	NG_054702.1
3005783	g4888	OXA-559	NG_054703.1
3005784	g4889	OXA-560	NG_054704.1
3005785	g4890	OXA-561	NG_054705.1
3005786	g4891	OXA-562	NG_054706.1
3005787	g4892	OXA-563	NG_054707.1
3005788	g4893	OXA-564	NG_054708.1
3005789	g4894	OXA-565	NG_054712.1
3005790	g4895	OXA-566	NG_055499.1
3005791	g4896	OXA-567	NG_055666.1
3005792	g4897	OXA-568	NG_055785.1
3005793	g4898	OXA-569	NG_056178.1
3005794	g4899	OXA-572	NG_056181.1
3005795	g4900	OXA-574	NG_056183.1
3005796	g4901	OXA-575	NG_056415.1
3005797	g4902	OXA-576	NG_066510.1
3005798	g4903	OXA-577	NG_057525.1
3005799	g4904	OXA-578	NG_057512.1
3005800	g4905	OXA-579	NG_057514.1
3005801	g4906	OXA-580	NG_057516.1
3005802	g4907	OXA-581	NG_057517.1
3005803	g4908	OXA-582	NG_057541.1
3005804	g4909	OXA-583	NG_057519.1
3005805	g4910	OXA-584	NG_057522.1
3005806	g4911	OXA-585	NG_057523.1
3005807	g4912	OXA-586	NG_057524.1
3005808	g4913	OXA-587	NG_057526.1
3005809	g4914	OXA-588	NG_057529.1
3005810	g4915	OXA-589	NG_057530.1
3005811	g4916	OXA-590	NG_057537.1
3005812	g4917	OXA-591	NG_057511.1
3005813	g4918	OXA-592	NG_057515.1
3005814	g4919	OXA-593	NG_057531.1
3005815	g4920	OXA-594	NG_057508.1
3005816	g4921	OXA-595	NG_057513.1
3005817	g4922	OXA-596	NG_057527.1
3005818	g4923	OXA-597	NG_057520.1
3005819	g4924	OXA-598	NG_057535.1
3005820	g4925	OXA-599	NG_057532.1
3005821	g4926	OXA-600	NG_057528.1
3005822	g4927	OXA-601	NG_057521.1
3005823	g4928	OXA-602	NG_057539.1
3005824	g4929	OXA-603	NG_057507.1
3005825	g4930	OXA-604	NG_057538.1
3005826	g4931	OXA-605	NG_057542.1
3005827	g4932	OXA-606	NG_057540.1
3005828	g4933	OXA-607	NG_057536.1
3005829	g4934	OXA-608	NG_057509.1
3005830	g4935	OXA-609	NG_057518.1
3005831	g4936	OXA-610	NG_057533.1
3005832	g4937	OXA-611	NG_057510.1
3005833	g4938	OXA-612	NG_057534.1
3005834	g4939	OXA-613	NG_057547.1
3005835	g4940	OXA-614	NG_057546.1
3005836	g4941	OXA-615	NG_057552.1
3005837	g4942	OXA-616	NG_057545.1
3005838	g4943	OXA-617	NG_057550.1
3005839	g4944	OXA-618	NG_057549.1
3005840	g4945	OXA-619	NG_057491.1
3005841	g4946	OXA-620	NG_057492.1
3005842	g4947	OXA-621	NG_057553.1
3005843	g4948	OXA-622	NG_057548.1
3005844	g4949	OXA-623	NG_057493.1
3005845	g4950	OXA-624	NG_057551.1
3005846	g4951	OXA-625	NG_057505.1
3005847	g4952	OXA-626	NG_057497.1
3005848	g4953	OXA-627	NG_057498.1
3005849	g4954	OXA-628	NG_057500.1
3005850	g4955	OXA-629	NG_057501.1
3005851	g4956	OXA-630	NG_057503.1
3005852	g4957	OXA-631	NG_057496.1
3005853	g4958	OXA-632	NG_057506.1
3005854	g4959	OXA-633	NG_057499.1
3005855	g4960	OXA-634	NG_057502.1
3005856	g4961	OXA-635	NG_057495.1
3005857	g4962	OXA-636	NG_057494.1
3005858	g4963	OXA-637	NG_057490.1
3005859	g4964	OXA-638	NG_057544.1
3005860	g4965	OXA-639	NG_057504.1
3005861	g4966	OXA-640	NG_057543.1
3005862	g4967	OXA-642	NG_057487.1
3005863	g4968	OXA-643	NG_065429.1
3005864	g4969	OXA-644	NG_065430.1
3005865	g4970	OXA-645	NG_065431.1
3005866	g4971	OXA-650	NG_065435.1
3005867	g4972	OXA-651	NG_059326.1
3005868	g4973	OXA-652	NG_059327.1
3005869	g4974	OXA-654	NG_057616.1
3005870	g4975	OXA-655	NG_062252.1
3005871	g4976	OXA-656	NG_062253.1
3005872	g4977	OXA-657	NG_060565.1
3005873	g4978	OXA-658	NG_061408.1
3005874	g4979	OXA-659	NG_061400.1
3005875	g4980	OXA-660	NG_061407.1
3005876	g4981	OXA-661	NG_061397.1
3005877	g4982	OXA-662	NG_061398.1
3005878	g4983	OXA-666	NG_062232.1
3005879	g4984	OXA-667	NG_062225.1
3005880	g4985	OXA-669	NG_062227.1
3005881	g4986	OXA-670	NG_062219.1
3005882	g4987	OXA-674	NG_062226.1
3005883	g4988	OXA-675	NG_062270.1
3005884	g4989	OXA-676	NG_062271.1
3005885	g4990	OXA-677	NG_062272.1
3005886	g4991	OXA-678	NG_062273.1
3005887	g4992	OXA-679	NG_062355.1
3005888	g4993	OXA-680	NG_062277.1
3005889	g4994	OXA-682	NG_062304.1
3005890	g4995	OXA-683	NG_062305.1
3005891	g4996	OXA-684	NG_062306.1
3005892	g4997	OXA-685	NG_062307.1
3005893	g4998	OXA-686	NG_062308.1
3005894	g4999	OXA-687	NG_062309.1
3005895	g5000	OXA-688	NG_062310.1
3005896	g5001	OXA-689	NG_062311.1
3005897	g5002	OXA-690	NG_062312.1
3005898	g5003	OXA-691	NG_062313.1
3005899	g5004	OXA-692	NG_062314.1
3005900	g5005	OXA-693	NG_062315.1
3005901	g5006	OXA-694	NG_062316.1
3005902	g5007	OXA-695	NG_062317.1
3005903	g5008	OXA-696	NG_062318.1
3005904	g5009	OXA-697	NG_062319.1
3005905	g5010	OXA-698	NG_062320.1
3005906	g5011	OXA-699	NG_062321.1
3005907	g5012	OXA-700	NG_062322.1
3005908	g5013	OXA-701	NG_062323.1
3005909	g5014	OXA-702	NG_062324.1
3005910	g5015	OXA-703	NG_062325.1
3005911	g5016	OXA-704	NG_062326.1
3005912	g5017	OXA-705	NG_062327.1
3005913	g5018	OXA-706	NG_062328.1
3005914	g5019	OXA-707	NG_062329.1
3005915	g5020	OXA-708	NG_062336.1
3005916	g5021	OXA-709	NG_062337.1
3005917	g5022	OXA-710	NG_062338.1
3005918	g5023	OXA-711	NG_062339.1
3005919	g5024	OXA-712	NG_062340.1
3005920	g5025	OXA-713	NG_062341.1
3005921	g5026	OXA-714	NG_062342.1
3005922	g5027	OXA-715	NG_062343.1
3005923	g5028	OXA-716	NG_062344.1
3005924	g5029	OXA-717	NG_062345.1
3005925	g5030	OXA-718	NG_062330.1
3005926	g5031	OXA-719	NG_062331.1
3005927	g5032	OXA-720	NG_062332.1
3005928	g5033	OXA-721	NG_062333.1
3005929	g5034	OXA-722	NG_062334.1
3005930	g5035	OXA-723	NG_062335.1
3005931	g5036	OXA-726	NG_062247.1
3005932	g5037	OXA-727	NG_061621.1
3005933	g5038	OXA-728	NG_061622.1
3005934	g5039	OXA-729	NG_061383.1
3005935	g5040	OXA-730	NG_061623.1
3005936	g5041	OXA-731	NG_061613.1
3005937	g5042	OXA-732	NG_061615.1
3005938	g5043	OXA-733	NG_062257.1
3005939	g5044	OXA-734	NG_062266.1
3005940	g5045	OXA-735	NG_062267.1
3005941	g5046	OXA-736	NG_062268.1
3005942	g5047	OXA-738	NG_063842.1
3005943	g5048	OXA-739	NG_063843.1
3005944	g5049	OXA-740	NG_063844.1
3005945	g5050	OXA-741	NG_063845.1
3005946	g5051	OXA-742	NG_063846.1
3005947	g5052	OXA-743	NG_063847.1
3005948	g5053	OXA-744	NG_063848.1
3005949	g5054	OXA-745	NG_063849.1
3005950	g5055	OXA-746	NG_063850.1
3005951	g5056	OXA-747	NG_063851.1
3005952	g5057	OXA-748	NG_063852.1
3005953	g5058	OXA-749	NG_063853.1
3005954	g5059	OXA-750	NG_063854.1
3005955	g5060	OXA-751	NG_063855.1
3005956	g5061	OXA-752	NG_063856.1
3005957	g5062	OXA-753	NG_063857.1
3005958	g5063	OXA-754	NG_063858.1
3005959	g5064	OXA-755	NG_063859.1
3005960	g5065	OXA-756	NG_063860.1
3005961	g5066	OXA-757	NG_063861.1
3005962	g5067	OXA-758	NG_063862.1
3005963	g5068	OXA-759	NG_063863.1
3005964	g5069	OXA-760	NG_063864.1
3005965	g5070	OXA-761	NG_063865.1
3005966	g5071	OXA-762	NG_063866.1
3005967	g5072	OXA-763	NG_063867.1
3005968	g5073	OXA-764	NG_063868.1
3005969	g5074	OXA-765	NG_063869.1
3005970	g5075	OXA-766	NG_063870.1
3005971	g5076	OXA-767	NG_063871.1
3005972	g5077	OXA-768	NG_063872.1
3005973	g5078	OXA-769	NG_063873.1
3005974	g5079	OXA-770	NG_063874.1
3005975	g5080	OXA-771	NG_063875.1
3005976	g5081	OXA-772	NG_063876.1
3005977	g5082	OXA-773	NG_063877.1
3005978	g5083	OXA-774	NG_063878.1
3005979	g5084	OXA-775	NG_063879.1
3005980	g5085	OXA-776	NG_063880.1
3005981	g5086	OXA-777	NG_062346.1
3005982	g5087	OXA-778	NG_062347.1
3005983	g5088	OXA-780	NG_063881.1
3005984	g5089	OXA-781	NG_063882.1
3005985	g5090	OXA-782	NG_063883.1
3005986	g5091	OXA-783	NG_063884.1
3005987	g5092	OXA-784	NG_063885.1
3005988	g5093	OXA-785	NG_063886.1
3005989	g5094	OXA-786	NG_063887.1
3005990	g5095	OXA-787	NG_064748.1
3005991	g5096	OXA-788	NG_064749.1
3005992	g5097	OXA-789	NG_064750.1
3005993	g5098	OXA-793	NG_064751.1
3005994	g5099	OXA-794	NG_064752.1
3005995	g5100	OXA-795	NG_064753.1
3005996	g5101	OXA-796	NG_064754.1
3005997	g5102	OXA-797	NG_064755.1
3005998	g5103	OXA-798	NG_064756.1
3005999	g5104	OXA-799	NG_064757.1
3006000	g5105	OXA-800	NG_064758.1
3006001	g5106	OXA-801	NG_064759.1
3006002	g5107	OXA-802	NG_064760.1
3006003	g5108	OXA-803	NG_064761.1
3006004	g5109	OXA-804	NG_064762.1
3006005	g5110	OXA-805	NG_064763.1
3006006	g5111	OXA-806	NG_064764.1
3006007	g5112	OXA-807	NG_064765.1
3006008	g5113	OXA-808	NG_064766.1
3006009	g5114	OXA-809	NG_064767.1
3006010	g5115	OXA-810	NG_064768.1
3006011	g5116	OXA-811	NG_064769.1
3006012	g5117	OXA-813	NG_064771.1
3006013	g5118	OXA-814	NG_064772.1
3006014	g5119	OXA-815	NG_064773.1
3006015	g5120	OXA-816	NG_064774.1
3006016	g5121	OXA-817	NG_064775.1
3006017	g5122	OXA-819	NG_064777.1
3006018	g5123	OXA-820	NG_064778.1
3006019	g5124	OXA-821	NG_064779.1
3006020	g5125	OXA-822	NG_066712.1
3006021	g5126	OXA-823	NG_064780.1
3006022	g5127	OXA-824	NG_064781.1
3006023	g5128	OXA-826	NG_065437.1
3006024	g5129	OXA-827	NG_065438.1
3006025	g5130	OXA-828	NG_065439.1
3006026	g5131	OXA-829	NG_065440.1
3006027	g5132	OXA-830	NG_066713.1
3006028	g5133	OXA-831	NG_065441.1
3006029	g5134	OXA-832	NG_065442.1
3006030	g5135	OXA-833	NG_065443.1
3006031	g5136	OXA-834	NG_065444.1
3006032	g5137	OXA-836	NG_065881.1
3006033	g5138	OXA-839	NG_066512.1
3006034	g5139	OXA-840	NG_066513.1
3006035	g5140	OXA-841	NG_066514.1
3006036	g5141	OXA-842	NG_066515.1
3006037	g5142	OXA-843	NG_066516.1
3006038	g5143	OXA-844	NG_066517.1
3006039	g5144	OXA-845	NG_066518.1
3006040	g5145	OXA-847	NG_066520.1
3006041	g5146	OXA-848	NG_066521.1
3006042	g5147	OXA-849	NG_066522.1
3006043	g5148	OXA-851	NG_066524.1
3006044	g5149	OXA-852	NG_066714.1
3006045	g5150	OXA-853	NG_066715.1
3006046	g5151	OXA-854	NG_066716.1
3006047	g5152	OXA-855	NG_066717.1
3006048	g5153	OXA-856	NG_066718.1
3006049	g5154	OXA-857	NG_066719.1
3006050	g5155	OXA-858	NG_066720.1
3006051	g5156	OXA-859	NG_066721.1
3006052	g5157	OXA-860	NG_066722.1
3006053	g5158	OXA-861	NG_066723.1
3006054	g5159	OXA-862	NG_066724.1
3006055	g5160	OXA-863	NG_066725.1
3006056	g5161	OXA-864	NG_066726.1
3006057	g5162	OXA-865	NG_066727.1
3006058	g5163	OXA-866	NG_066728.1
3006059	g5164	OXA-867	NG_066729.1
3006060	g5165	OXA-868	NG_066730.1
3006061	g5166	OXA-869	NG_066731.1
3006062	g5167	OXA-870	NG_066732.1
3006063	g5168	OXA-871	NG_066733.1
3006064	g5169	OXA-872	NG_066734.1
3006065	g5170	OXA-873	NG_066735.1
3006066	g5171	OXA-874	NG_066736.1
3006067	g5172	OXA-875	NG_066737.1
3006068	g5173	OXA-876	NG_066738.1
3006069	g5174	OXA-877	NG_066739.1
3006070	g5175	OXA-878	NG_066740.1
3006071	g5176	OXA-879	NG_066741.1
3006072	g5177	OXA-880	NG_066742.1
3006073	g5178	OXA-881	NG_066743.1
3006074	g5179	OXA-882	NG_066744.1
3006075	g5180	OXA-883	NG_066745.1
3006076	g5181	OXA-884	NG_066746.1
3006077	g5182	OXA-885	NG_066747.1
3006078	g5183	OXA-886	NG_066748.1
3006079	g5184	OXA-887	NG_066749.1
3006080	g5185	OXA-888	NG_066750.1
